"BAD";"LOAN";"MORTDUE";"VALUE";"REASON";"JOB";"YOJ";"DEROG";"DELINQ";"CLAGE";"NINQ";"CLNO";"DEBTINC"
1;3000;47000;82700;"HomeImp";"ProfExe";10;0;1;262.16666667;5;26;34.7734055545
1;50000;80286;145000;"DebtCon";"Other";12;0;1;178.76659936;0;35;34.7734055545
0;15600;47537;66581;"DebtCon";"Other";7;0;1;116.6148587;3;48;30.372801078
0;13600;55864;87500;"DebtCon";"ProfExe";9;0;0;193.76666667;0;20;34.7734055545
1;15100;45351;65481;"DebtCon";"Other";4;0;0;91.715292521;9;18;39.070153046
0;21000;106011;173778;"DebtCon";"Office";7;0;0;223.76961057;3;24;40.564750356
1;6000;32446;54904;"HomeImp";"Other";2;0;0;51.733333333;1;9;34.7734055545
0;12900;149297;177044;"HomeImp";"Office";4;0;0;205.8739212;0;56;34.975734174
0;23600;82407;106431;"DebtCon";"Other";7;0;0;169.80527106;0;24;39.488844436
1;25000;74800;105000;"DebtCon";"Mgr";10;0;5;163.3;2;46;34.7734055545
1;10600;61294;82646;"DebtCon";"ProfExe";5;0;4;87.859169291;2;13;36.395148149
0;12900;66126;84472;"DebtCon";"Other";2;0;0;187.17919874;1;34;29.995038406
0;25300;51261;87025;"DebtCon";"Mgr";4;0;0;249.83618476;2;25;31.658786411
0;25200;22773;72541;"DebtCon";"Other";7;1;2;92.583557;1;26;30.420914823
0;11900;56443;86913;"DebtCon";"Office";12;0;0;119.85940967;0;24;38.861656969
0;8600;65444;51703;"DebtCon";"Other";7;0;0;173.5744163;1;20;12.10514386
0;20800;107787;182140;"DebtCon";"Office";7;0;0;214.33056821;3;23;41.928469494
1;7500;65444;71799;"HomeImp";"Mgr";4;0;3;177.5;0;22;34.7734055545
0;5000;51209;55320;"DebtCon";"Other";5;0;1;69.107465597;1;15;35.025072968
0;38700;33465;71449;"DebtCon";"ProfExe";6;0;0;172.76788802;2;17;25.312841634
0;5100;72891;80691;"HomeImp";"Other";1;1;0;273.88170516;0;6;39.852146515
0;12600;103946;113900;"DebtCon";"Other";17;0;2;194.35993932;1;16;36.414572822
0;27700;54617;87722;"DebtCon";"Other";9;0;1;132.41138177;3;29;39.631102993
0;18300;68517;97151;"HomeImp";"ProfExe";7;0;0;77.521818836;0;15;32.004056088
0;11600;33379;51821;"DebtCon";"Other";31;0;0;247.1205918;0;19;23.661084029
0;21700;70252;186320;"DebtCon";"Other";11;0;0;356.88649897;1;16;30.184001338
0;24800;65444;59934;"DebtCon";"Other";7;0;1;305.68234683;0;18;38.029738357
0;12100;44484;64398;"DebtCon";"Other";3;0;0;263.04470405;0;20;28.803982547
0;15600;27599;47615;"HomeImp";"Other";10;0;0;90.327628204;1;12;29.674749569
0;50200;65444;85567;"HomeImp";"Other";7;0;0;351.18565237;0;6;24.084565842
0;18900;52640;113391;"DebtCon";"ProfExe";16;0;0;257.52379662;0;19;27.792323705
0;19000;57429;86250;"DebtCon";"Office";5;0;0;175.5;1;16;34.7734055545
0;33500;240157;42013;"DebtCon";"Mgr";3;0;2;201.61229884;2;50;41.644794258
0;14100;79345;135554;"DebtCon";"ProfExe";15;0;0;301.56399129;0;19;29.17813328
0;8000;41000;54000;"DebtCon";"Mgr";4;0;0;189.7;1;22;34.7734055545
1;16200;23466;206368;"DebtCon";"Mgr";9;7;3;141.02742652;10;41;32.36849777
0;48900;41260;102771;"HomeImp";"Self";8;0;0;192.2261774;3;35;41.218714523
0;15400;28669;43078;"DebtCon";"Mgr";14;1;0;108.19889491;1;17;24.674174851
0;13100;65444;65933;"DebtCon";"Other";0;0;0;173.5744163;0;0;3.657370718
0;34100;241545;42189;"DebtCon";"Mgr";1;0;2;196.55422123;3;50;42.042706176
0;13500;89184;116848;"DebtCon";"ProfExe";13;0;0;174.50640819;1;18;36.010891518
0;10300;57902;74355;"HomeImp";"Other";4;0;0;243.6309162;1;16;36.574441888
1;18400;43188;68876;"DebtCon";"Other";7;0;0;199.00057602;6;25;41.006103287
0;8400;17479;66894;"HomeImp";"Office";23;0;0;326.34280468;1;13;40.588576066
0;31900;15150;61388;"DebtCon";"Other";1;0;0;101.85943871;1;5;37.816570803
0;16000;42000;63400;"HomeImp";"Office";3.5;0;0;123.8;0;18;34.7734055545
0;9000;41153;51841;"DebtCon";"Office";10;0;0;210.28268954;0;23;32.424293056
0;18400;99902;125249;"DebtCon";"Office";26;0;0;294.42411801;2;16;33.488547383
0;34300;118911;168901;"DebtCon";"ProfExe";16;0;0;134.73402354;0;17;28.817515455
0;19900;96435;130019;"DebtCon";"Office";27;0;0;274.2825562;3;16;32.469202654
0;14200;94696;121528;"DebtCon";"Office";10;0;0;209.05180452;0;12;39.64882408
0;12200;86775;111572;"DebtCon";"ProfExe";0;1;1;138.61008049;1;33;34.351808356
0;24600;41300;61700;"DebtCon";"Office";19;0;0;181.63333333;2;22;34.7734055545
0;8500;78346;82226;"HomeImp";"Other";22;0;0;320.34954262;1;47;30.199399523
0;9800;79405;111563;"DebtCon";"Office";0;0;0;240.94299363;1;38;19.332810029
1;26600;84843;115850;"DebtCon";"Sales";2;0;0;137.53887762;2;37;42.571889924
0;12000;65444;63000;"DebtCon";"Other";0;0;0;173.5744163;0;0;34.7734055545
0;13000;96172;112123;"DebtCon";"ProfExe";14;0;0;181.89180444;1;18;36.225571567
0;22800;52760;81362;"DebtCon";"Other";7;0;0;173.5744163;1;20;38.024677319
0;9800;74962;108730;"HomeImp";"ProfExe";4;0;1;76.392416053;1;33;37.32134756
1;4100;65444;19132;"HomeImp";"Other";0;0;0;100.77465221;0;19;33.840919904
0;42500;9898;65778;"HomeImp";"Office";7;0;0;318.25546193;0;18;15.652880789
0;15300;109767;117552;"DebtCon";"ProfExe";0;0;0;125.9425923;0;30;37.68939304
0;14200;102789;123691;"DebtCon";"Other";3;0;0;127.06000805;1;26;31.338764479
0;87000;48980;89764;"DebtCon";"Other";14;0;0;209.04311656;0;16;36.088037065
0;25400;149364;210724;"HomeImp";"Other";10;0;0;266.50672409;1;34;41.617983034
1;15000;57900;88200;"DebtCon";"ProfExe";10;0;0;173.5744163;1;20;34.7734055545
0;16400;50941;78801;"DebtCon";"ProfExe";4;0;0;266.04079897;2;32;32.904357011
0;31000;133471;188154;"DebtCon";"ProfExe";0;0;0;218.53826063;2;18;40.315083491
1;22500;60700;91000;"DebtCon";"Self";13;0;0;145.06666667;6;29;34.7734055545
0;10000;131589;156000;"HomeImp";"ProfExe";5;0;1;419.03333333;1;43;34.7734055545
0;12000;29600;61250;"DebtCon";"ProfExe";7.5;0;0;264.8;1;16;34.7734055545
0;31800;125864;175163;"DebtCon";"Mgr";12;0;0;174.20934404;2;28;40.584811501
1;17400;96590;112115;"DebtCon";"Other";0;6;0;178.65958941;2;46;41.117887486
0;22100;57018;80673;"DebtCon";"Other";12;0;0;108.74925607;1;10;7.3901430597
1;38000;106000;160000;"DebtCon";"Other";24;0;6;240.46666667;0;33;34.7734055545
1;47800;47354;119244;"DebtCon";"Other";7;0;1;128.05109065;0;21;34.7734055545
0;16400;107669;115881;"DebtCon";"Other";0;0;0;136.81211951;1;21;39.699961675
0;27300;66878;93656;"DebtCon";"Office";11;0;0;153.79590463;0;20;39.085006344
1;9500;54612;68759;"HomeImp";"Other";9;0;0;89.102838608;0;19;31.353906936
0;65200;71061;141666;"HomeImp";"Office";10;0;1;134.68090672;0;11;43.56886383
0;7200;71667;117325;"DebtCon";"Office";0;0;1;241.05607809;1;38;18.510551331
0;10000;88777.5;112014;"DebtCon";"ProfExe";13;0;0;182.63333333;2;18;34.7734055545
0;32200;108871;151667;"DebtCon";"Other";11;0;0;227.41543842;0;40;40.183098571
0;11800;65444;65769;"HomeImp";"Other";7;0;0;357.33268218;0;7;34.327276537
0;21100;143487;180122;"HomeImp";"Mgr";7;0;0;324.1633286;0;16;43.251182523
0;22700;65444;57156;"DebtCon";"Other";7;0;0;289.54567264;0;19;40.162944538
1;40000;4742;89000;"DebtCon";"Mgr";5;7;1;304.36666667;6;21;34.7734055545
0;10500;27180;86978;"HomeImp";"ProfExe";22;0;0;230.72115441;0;10;25.753010226
0;11100;75392;89976;"DebtCon";"ProfExe";9;0;0;163.70355537;1;12;39.271884779
0;7500;47518;60252;"DebtCon";"Other";16;0;3;220.62498387;0;37;26.711536473
1;8000;28000;41950;"DebtCon";"Office";2;0;0;103.4;1;20;34.7734055545
0;33900;128884;172094;"DebtCon";"Mgr";12;1;0;166.62473824;1;27;42.318899224
1;33200;36705;78040;"DebtCon";"Mgr";19;2;0;120.09014303;0;13;35.015748716
0;8400;53841;64284;"DebtCon";"Other";15;0;3;206.35456436;0;36;26.054853712
0;26700;129559;170042;"DebtCon";"Mgr";1;0;0;232.64617336;1;24;34.117532893
0;17200;94937;133859;"DebtCon";"Mgr";6;0;0;248.15887558;2;42;36.790875327
0;13600;66098;76014;"HomeImp";"Office";12;0;0;245.60569562;1;32;43.396204585
0;14900;65444;44066;"HomeImp";"Other";0;0;0;313.77973109;1;8;27.751942776
0;20500;80441;100505;"DebtCon";"Mgr";7;0;0;87.44666334;7;23;38.495065962
1;6900;53328;58088;"DebtCon";"Sales";2;0;0;101.5319079;0;21;35.764058362
1;12500;53060;67500;"DebtCon";"Office";16;0;5;183.63333333;0;15;34.7734055545
0;20000;85704;94200;"DebtCon";"ProfExe";2;1;0;123.9;0;20;34.7734055545
1;12000;65444;33879;"DebtCon";"Other";7;1;0;121.37953588;0;4;39.69469137
0;24200;242111;266670;"HomeImp";"Self";6;1;0;243.00312872;3;51;36.575387744
1;10000;50070;60670;"HomeImp";"Other";5;2;0;15.233333333;0;1;34.7734055545
0;15500;17727;39746;"DebtCon";"Office";1;0;0;204.09586981;0;16;40.660186443
1;45700;65444;50800;"DebtCon";"ProfExe";13;3;2;97.4;4;46;34.7734055545
0;47500;95847;152789;"DebtCon";"Other";16;0;0;230.06727728;8;18;38.959252878
0;45200;89427;157731;"DebtCon";"Other";17;0;0;209.76702855;8;18;39.167062892
0;12100;61868;66874;"HomeImp";"Other";30;0;3;170.43863924;0;23;37.915020999
0;15200;59544;86360;"HomeImp";"ProfExe";5;0;0;120.13670832;0;12;27.616333832
1;5000;65444;132000;"HomeImp";"Other";17.5;0;2;121.9;0;14;34.7734055545
0;16500;51758;138693;"DebtCon";"Other";2;0;0;283.06984094;5;43;39.716770715
0;18700;118208;130216;"DebtCon";"Other";14;0;0;190.95732454;0;17;40.748234633
0;17600;73354;96526;"DebtCon";"Other";0;0;0;147.13452582;1;18;33.052493205
1;42000;102000;165000;"DebtCon";"Office";12;1;1;237.36666667;0;19;34.7734055545
0;26000;75034;100852;"DebtCon";"Office";10;0;0;152.3539807;0;20;36.356309397
0;18300;63351;87645;"DebtCon";"Other";1;0;0;324.614647;3;15;43.90230255
0;11900;28329;80963;"HomeImp";"ProfExe";21;0;0;239.45711772;0;10;24.534997192
0;13400;30507;47990;"DebtCon";"Other";7;0;0;149.93529399;6;29;38.929265887
0;8900;75441;116950;"HomeImp";"Office";26;0;0;322.73119571;2;37;33.788523674
1;25000;106282;167500;"HomeImp";"ProfExe";14;2;4;198.86666667;2;28;34.7734055545
0;35000;31000;50000;"DebtCon";"Other";7;0;0;173.5744163;7;0;34.7734055545
0;16900;66812;90973;"HomeImp";"Office";9;0;0;108.00552587;0;10;37.469017947
0;12300;69499;104045;"DebtCon";"Other";8;0;0;219.09048911;0;20;18.58475695
0;33700;83471;133221;"DebtCon";"Mgr";29;0;0;334.58120661;0;19;39.095566258
0;10400;64336;77564;"DebtCon";"Office";4;2;3;188.78007609;2;30;39.699980465
1;41700;65444;854114;"HomeImp";"Other";18;0;0;189.09937822;1;23;43.258778977
0;7600;48829;62357;"DebtCon";"Office";3;0;1;92.941357816;2;12;35.672273609
1;44400;67272;130818;"HomeImp";"Other";9;0;0;112.5918505;0;12;43.680965012
0;7400;75547;93839;"DebtCon";"ProfExe";0;0;0;173.5744163;1;20;28.161831853
0;8900;63342;78275;"DebtCon";"Other";19;0;0;162.19648426;1;11;32.612662762
0;11400;59813;72873;"DebtCon";"ProfExe";13;0;0;234.33024049;4;31;39.351470851
0;17200;99204;119490;"DebtCon";"Other";9;0;0;296.21148976;1;18;30.3013654
0;21100;81389;123842;"DebtCon";"Other";9;0;0;285.04691618;1;17;37.13906786
1;9000;52257;58275;"DebtCon";"Sales";5;0;0;80.251800985;0;21;34.144725947
1;25000;39000;72500;"DebtCon";"Other";3;0;1;114.66666667;3;22;34.7734055545
1;20500;25984;95541;"DebtCon";"Other";28;1;5;248.40487821;0;21;17.805848892
1;21800;76324;102287;"DebtCon";"Office";6;0;1;61.641325377;4;29;41.03238603
0;8500;20959;62956;"HomeImp";"Office";20;0;0;315.70739138;1;13;41.077590657
1;12800;67060;83989;"DebtCon";"Office";9;0;3;116.46675743;2;24;43.572307509
0;19500;100446;121516;"HomeImp";"Mgr";0;0;0;306.11110407;1;20;43.021823381
0;16000;62200;89200;"DebtCon";"Other";1.9;0;0;176.53333333;1;31;34.7734055545
0;12700;72760;83604;"DebtCon";"Office";6;2;3;189.9194249;3;29;37.368560459
0;10500;69656;88198;"DebtCon";"Office";15;0;0;97.319406172;0;8;27.322396546
0;6000;51000;86125;"HomeImp";"ProfExe";6;0;0;222.16666667;2;24;34.7734055545
0;10400;78320;100017;"DebtCon";"Other";10;0;0;167.42253971;4;21;41.974878281
0;25700;85417;98179;"HomeImp";"Other";7;0;0;173.5744163;1;20;30.829477167
1;23300;36000;89000;"DebtCon";"Other";19;4;0;113.56666667;2;20;34.7734055545
0;21500;129361;284790;"HomeImp";"Mgr";3;0;0;199.21959548;0;15;30.406259432
0;8700;79062;98038;"DebtCon";"ProfExe";4;0;0;139.26403364;0;26;33.578035539
0;8000;65444;49000;"HomeImp";"Other";11;1;0;310.4;2;13;34.7734055545
0;30500;108736;147531;"DebtCon";"Other";13;0;0;228.61035912;1;40;43.12276156
0;14400;80123;102223;"DebtCon";"ProfExe";9;2;0;176.418283;0;30;27.644954624
0;15000;2619;57310;"DebtCon";"Sales";0.3;0;0;322.6;0;6;34.7734055545
0;9000;51091;68264;"DebtCon";"Other";22;0;0;277.7556619;2;29;39.387317549
1;17200;62108;89000;"DebtCon";"Office";21;0;0;174.39613454;1;21;34.538925374
0;11100;59232;71157;"DebtCon";"Mgr";5;0;0;108.21716051;1;24;40.091831822
0;38000;97759;139899;"DebtCon";"Other";11;0;0;62.858669659;1;36;41.788492175
0;20000;29400;52000;"DebtCon";"Other";7;0;0;219.13333333;0;13;34.7734055545
1;11300;65444;89000;"HomeImp";"Other";7;0;0;173.5744163;1;20;34.7734055545
0;23100;72712;185787;"DebtCon";"Other";10;0;0;362.18170443;1;16;31.86715522
0;7100;57863;70969;"DebtCon";"Other";0;0;0;65.872044812;7;21;26.829490191
0;23500;190239;233603;"DebtCon";"ProfExe";3;0;0;285.33129265;0;27;39.916482966
0;14200;34558;40754;"HomeImp";"Other";8;0;0;76.431213214;2;11;31.041183878
0;21600;43449;68744;"DebtCon";"Office";11;0;1;121.95099104;1;22;40.916477381
1;19000;100670;122581;"DebtCon";"Mgr";10;0;0;81.252547416;0;27;41.863631054
0;14600;86199;95034;"HomeImp";"Office";7;0;0;164.29505001;1;25;41.546002515
1;18200;67809;89339;"DebtCon";"Sales";0;3;0;102.46098622;2;19;38.345340781
1;1500;13500;16700;"HomeImp";"Other";4;0;0;149.46666667;1;10;34.7734055545
1;10000;76700;97800;"DebtCon";"Other";25;0;10;205.23333333;3;26;34.7734055545
1;20200;33000;62400;"HomeImp";"Other";1;0;0;123.8;2;2;34.7734055545
1;10000;46946;65000;"HomeImp";"Office";7.2;0;1;80.1;1;12;34.7734055545
1;23200;14511;81579;"DebtCon";"Other";7;0;3;272.938299;0;23;47.120580493
0;11900;97506;110902;"DebtCon";"Other";17;0;1;196.56812795;2;15;37.99899138
1;20000;65444;115750;"HomeImp";"Other";7;0;2;132.53333333;0;10;34.7734055545
0;27300;149950;177309;"DebtCon";"ProfExe";6;0;0;328.16812274;0;35;39.159553757
1;7900;126919;166566;"HomeImp";"Mgr";10;0;0;173.5744163;1;20;34.7734055545
0;8100;54841;71400;"DebtCon";"Office";6;0;0;89.233333333;2;15;34.7734055545
0;19600;64000;90000;"DebtCon";"Mgr";9;0;0;195.8;2;19;34.7734055545
0;37500;127000;190900;"DebtCon";"Mgr";7;1;0;181.63333333;0;25;34.7734055545
0;23900;65444;63096;"DebtCon";"Other";7;0;0;313.80972585;0;19;37.513324048
0;29800;34000;71000;"DebtCon";"Other";10;0;0;115.66666667;1;24;34.7734055545
0;6400;65215;74332;"HomeImp";"Mgr";9;0;1;213.8321032;0;24;40.64461955
0;14900;60667;81293;"DebtCon";"Other";6;0;0;173.5744163;1;20;27.573736504
0;20100;20153;94279;"DebtCon";"Other";21;0;0;227.18251723;2;40;36.696630096
0;7000;81335;81018;"HomeImp";"Other";22;0;0;341.61057605;1;47;27.767299768
0;37800;31214;58282;"DebtCon";"Other";7;0;0;173.5744163;7;0;34.226189581
1;10700;41144;59375;"DebtCon";"Other";2;0;0;73.6;1;18;34.7734055545
0;65200;71151;143960;"HomeImp";"Office";10;0;0;128.78051428;0;12;43.191163412
0;19900;132878;199172;"HomeImp";"ProfExe";14;0;0;197.92380603;0;22;35.330603966
0;22400;40605;76986;"DebtCon";"ProfExe";9;0;0;276.27591395;0;19;39.730192796
1;12700;30428;47387;"DebtCon";"ProfExe";2;0;0;164.49002127;0;36;38.874158603
1;12900;46266;62000;"DebtCon";"Other";7;0;0;77.133333333;5;18;34.7734055545
0;11400;51203;60716;"DebtCon";"Other";2;0;0;99.104082616;0;20;38.235312929
0;6700;66587;70710;"DebtCon";"ProfExe";9;1;0;43.923382631;1;24;39.738576265
0;12900;102905;117694;"HomeImp";"Office";1;0;0;137.14247311;1;21;35.865466207
0;9300;46466;57182;"DebtCon";"Other";2;0;0;100.05186621;0;20;38.444317985
0;16100;76981;106014;"DebtCon";"ProfExe";0;0;0;269.34262868;1;21;39.799112283
0;15500;71412;93723;"DebtCon";"Mgr";19;0;0;238.50131586;11;24;35.965898215
1;38900;120006;160771;"HomeImp";"ProfExe";13;0;0;137.6353734;0;40;46.701585238
0;12400;34055;40739;"DebtCon";"Other";9;0;0;147.01282696;6;29;39.930947359
1;15000;86000;89000;"DebtCon";"Mgr";1;0;0;63.7;1;27;34.7734055545
0;6800;56155;57912;"HomeImp";"Office";21;0;0;206.30632134;0;20;21.798513082
0;24700;111107;163926;"DebtCon";"Mgr";15;0;1;170.62943141;1;26;32.934291806
0;13400;95084;117279;"HomeImp";"Office";4;0;0;145.96234363;0;21;39.244669483
0;21000;101678;144063;"HomeImp";"ProfExe";9;0;0;167.71839354;0;22;32.204926222
0;9100;80719;86782;"HomeImp";"Other";23;0;0;333.01158975;1;47;30.39545792
0;14800;65444;43475;"DebtCon";"Other";7;0;0;339.7;1;17;34.7734055545
0;33900;13154;62208;"DebtCon";"Other";1;0;0;111.98065696;1;5;37.466977302
0;6100;79636;87276;"HomeImp";"Other";20;0;0;350.43613755;0;47;28.848276581
1;23000;47000;78000;"DebtCon";"Other";17.8;2;1;100.46666667;0;28;34.7734055545
0;11700;56441;86987;"HomeImp";"Other";17;0;0;198.03271759;0;16;33.931163419
0;12900;69770;87000;"DebtCon";"Other";6;0;0;201.93333333;3;19;34.7734055545
0;12000;57371;69076;"DebtCon";"Mgr";10;1;0;83.251972039;1;19;29.632108256
1;5100;15500;34000;"DebtCon";"Other";0;1;2;86.233333333;2;13;34.7734055545
0;15800;89765;111792;"DebtCon";"ProfExe";1;0;2;143.35553116;1;34;33.058835116
1;19400;86219;126904;"HomeImp";"Other";0;0;0;173.5744163;0;0;34.480849784
0;25800;137140;167096;"DebtCon";"Other";7;0;1;209.08528296;1;19;36.18947433
1;4900;44000;59745;"HomeImp";"Other";10;0;0;81.5;3;13;34.7734055545
0;30800;29226;44735;"DebtCon";"Other";1;0;0;66.244719761;0;7;13.783965436
0;11700;68059;86216;"DebtCon";"Other";3;0;0;175.65856785;1;35;30.253969922
0;27300;55973;93503;"DebtCon";"Other";22;0;1;167.74173154;0;19;26.210175973
0;19800;73557;95770;"DebtCon";"Mgr";0;0;0;70.029159184;0;17;25.596617373
0;14600;59658;80384;"DebtCon";"Other";8;0;0;173.5744163;1;20;25.192869401
0;23000;213000;280000;"HomeImp";"ProfExe";7;0;5;468.86666667;1;56;34.7734055545
0;5200;91250;110000;"HomeImp";"Office";24;0;0;123.76666667;1;12;34.7734055545
0;21000;53572;80048;"DebtCon";"Mgr";9;2;0;69.906569837;2;27;34.931086497
0;12500;17659;31843;"DebtCon";"Office";7;0;1;107.74109478;0;16;19.300854446
0;23500;48286;81958;"DebtCon";"Mgr";6;0;0;248.86009427;2;25;32.467300894
0;16000;52546;63837;"DebtCon";"Other";7;0;1;122.19632494;2;49;30.143261328
0;11100;65444;50262;"HomeImp";"Mgr";5;0;0;175.75688747;1;8;22.956863758
0;22600;72522;91587;"DebtCon";"Other";2;0;0;99.000467962;2;30;35.262113587
1;7000;38800;53500;"HomeImp";"ProfExe";15;0;0;96.366666667;0;18;34.7734055545
0;23500;132737;285749;"HomeImp";"Mgr";4;0;0;213.39299486;0;14;31.236113807
1;11100;68784;85464;"DebtCon";"ProfExe";2;0;0;117.9983043;0;14;36.044251755
0;21300;74081;102810;"DebtCon";"Office";9;0;0;200.91114932;1;12;31.155585928
0;28200;148772;186023;"HomeImp";"Self";3;0;0;203.57585973;1;17;43.304658069
0;6800;138691;160063;"HomeImp";"ProfExe";12;0;0;208.42084303;0;19;19.33336736
0;24200;104005;158224;"DebtCon";"Mgr";14;0;0;175.62208285;0;25;33.992424446
0;31800;70680;114720;"HomeImp";"Other";5;0;0;115.85024915;11;20;43.06942356
1;13100;54000;74750;"DebtCon";"Other";14;1;0;92.4;0;9;34.7734055545
0;12100;68941;75029;"HomeImp";"Office";14;0;0;254.18965549;0;31;43.89784955
0;9900;73804;97413;"DebtCon";"ProfExe";5;0;0;107.33302454;0;25;33.524879599
0;16700;29404;45209;"DebtCon";"ProfExe";20;0;1;195.55232961;2;16;31.058084364
0;25100;118559;150172;"DebtCon";"Office";4;0;0;279.19802143;1;37;42.987979461
0;15900;112973;129878;"DebtCon";"Other";17;0;0;179.13400863;0;17;39.192025867
0;17000;51018;108148;"HomeImp";"Office";0;0;2;114.9462923;0;23;40.241259872
0;18900;127559;154545;"DebtCon";"Mgr";7;0;0;216.66951535;0;18;36.915878204
1;31500;16800;89000;"DebtCon";"Other";12;1;2;110.63333333;4;20;34.7734055545
0;15500;28269;52822;"HomeImp";"Other";9;0;0;120.61092122;1;9;18.182891915
1;4000;58000;69440;"HomeImp";"Other";3.5;0;1;168.66666667;0;18;34.7734055545
0;5500;71644;72696;"HomeImp";"Sales";4;2;0;150.86584513;0;22;40.442567785
0;26600;78491;121598;"DebtCon";"Other";4;1;0;84.583010054;1;33;41.342343086
0;38600;136879;191860;"DebtCon";"Mgr";7;1;0;185.31494511;0;25;35.059163233
0;9800;62826;65912;"HomeImp";"Other";6;0;0;132.75248959;0;34;37.588199542
0;18500;81938;106187;"DebtCon";"ProfExe";2;0;0;282.90060926;1;21;40.038841103
0;18600;14167;71194;"DebtCon";"Office";7;0;0;264.01712414;0;21;40.246901138
1;13300;25698;58760;"HomeImp";"Self";15;0;0;147.91098236;1;10;30.962076653
1;45000;47321;115000;"DebtCon";"Other";7;0;1;130.3;0;22;34.7734055545
0;16200;53600;73500;"DebtCon";"Other";5;0;0;104.73333333;1;8;34.7734055545
1;25000;68000;89000;"DebtCon";"Other";8;0;1;134.76666667;3;33;34.7734055545
0;16400;74904;92308;"DebtCon";"Other";6;0;0;202.49044482;3;19;42.420345308
0;25600;144616;211230;"HomeImp";"ProfExe";7;0;0;199.09130807;0;27;39.002928326
1;17000;56800;82000;"DebtCon";"ProfExe";22;0;5;320.6;4;28;34.7734055545
0;13900;65444;40881;"HomeImp";"Other";0;0;0;297.9070847;1;8;25.940710954
0;27400;195497;246354;"DebtCon";"Other";8;0;0;89.264427411;1;25;39.664822994
1;20000;142500;190000;"DebtCon";"Mgr";0.2;2;4;313.53333333;3;18;34.7734055545
0;13700;27536;45819;"HomeImp";"Other";7;0;0;73.455765867;2;12;28.709192906
0;4000;67533;71865;"HomeImp";"Mgr";10;0;2;227.79298841;0;25;39.166328703
0;16600;97749;164103;"DebtCon";"Other";7;1;0;263.8467774;1;23;37.386854286
0;15100;53549;99812;"DebtCon";"ProfExe";4;0;0;127.12214723;2;21;37.957103675
0;25000;136375;236250;"HomeImp";"ProfExe";29;0;0;354.1;1;19;34.7734055545
0;22700;108488;139559;"HomeImp";"ProfExe";11;0;0;190.9727785;0;23;34.080016231
1;24000;35000;89000;"DebtCon";"Self";3;1;0;177.5;0;16;34.7734055545
0;12800;85251;114023;"DebtCon";"ProfExe";1;1;2;143.68279591;0;33;31.913272413
0;24800;98139;121696;"DebtCon";"Self";3;0;0;208.52326694;1;27;32.64426513
0;8500;79484;87893;"DebtCon";"Other";1;0;0;123.61880309;1;10;35.759083852
0;11100;43167;60209;"DebtCon";"Other";3;0;1;80.368196976;0;20;37.490798825
0;18800;91731;125902;"DebtCon";"Office";24;0;0;276.7274249;2;16;32.294304005
0;28500;43413;73248;"DebtCon";"Mgr";13;0;0;102.56701711;6;16;35.671505075
0;17000;10866;171952;"HomeImp";"Mgr";24;0;0;79.991975497;2;21;29.846958737
0;51600;38900;63292;"DebtCon";"Office";6;1;0;182.52089639;1;15;32.823120645
1;6000;179397;200000;"DebtCon";"ProfExe";5;6;0;90.3;6;29;34.7734055545
0;28100;86778;110851;"DebtCon";"Office";9;0;0;398.4023372;0;44;41.04058878
0;49800;44462;102203;"HomeImp";"Self";8;0;0;207.56405016;3;37;40.302867689
0;7000;58128;93740;"HomeImp";"ProfExe";5;0;0;213.36302767;2;24;34.475301929
