"BAD";"LOAN";"MORTDUE";"VALUE";"REASON";"JOB";"YOJ";"DEROG";"DELINQ";"CLAGE";"NINQ";"CLNO";"DEBTINC"
0;21500;30546;53300;"DebtCon";"Other";1;0;0;319.78080229;1;25;33.449009861
0;21500;47451;78645;"DebtCon";"Other";7;0;0;173.5744163;1;20;38.46833167
0;21500;94310;142986;"DebtCon";"ProfExe";22;1;0;170.20499962;0;25;39.566646239
0;21500;35300;78810;"HomeImp";"Other";25;0;0;261.86666667;1;7;34.7734055545
1;21600;144276;190797;"DebtCon";"Mgr";0;1;4;313.42732166;2;18;37.971354949
0;21600;45421;75632;"DebtCon";"Office";2;0;1;230.24223467;0;11;33.457380881
0;21600;105654;155460;"DebtCon";"Mgr";16;0;0;193.04880318;0;25;33.600608463
0;21600;36777;68300;"DebtCon";"Office";11;0;2;121.49424873;0;22;41.138299388
0;21600;105759;139002;"DebtCon";"Office";11;0;2;213.03452176;0;24;40.903058402
0;21600;59219;98111;"HomeImp";"ProfExe";18;0;0;626.77139277;1;23;21.241684226
0;21600;108923;142716;"HomeImp";"ProfExe";9;0;0;162.44691401;0;23;33.41977874
1;21600;154991;89000;"DebtCon";"Self";7;2;4;165.60083001;0;43;38.014917273
0;21600;93937;147792;"DebtCon";"ProfExe";23;0;0;156.6673122;0;25;40.190636075
0;21600;94477;135936;"DebtCon";"ProfExe";7;0;0;205.01683542;0;20;26.800946168
0;21700;62506;96588;"HomeImp";"ProfExe";18;0;1;615.13337324;0;24;21.972675195
0;21700;8606;75530;"DebtCon";"Office";7;0;0;257.12072182;0;21;38.739218905
0;21700;60792;14580;"DebtCon";"Other";5;0;0;62.856356954;1;17;40.315819301
0;21700;79240;96784;"DebtCon";"Mgr";5;0;0;64.508423594;6;24;38.078963128
0;21700;45640;67023;"DebtCon";"Other";25;0;0;293.76207666;1;32;34.285372575
0;21700;24771;48361;"DebtCon";"Other";0;0;0;309.02844551;1;24;33.877264297
0;21700;47024;71628;"DebtCon";"ProfExe";10;0;0;177.60206564;1;41;37.125361745
0;21700;72180;93427;"DebtCon";"Other";2;0;0;115.52948936;1;29;33.45667038
1;21800;21000;45000;"DebtCon";"ProfExe";20;0;0;256.7;1;19;34.7734055545
0;21800;32335;49621;"HomeImp";"Self";3;1;0;115.13020763;1;10;26.926021471
0;21800;80092;98561;"DebtCon";"Mgr";5;0;0;73.317930125;7;24;37.138283972
0;21800;48162;70361;"DebtCon";"Office";2;0;0;227.98627911;0;12;36.061816398
0;21800;107271;161219;"DebtCon";"Mgr";15;0;0;187.29747694;0;26;31.556948739
0;21800;65444;59736;"DebtCon";"Other";7;0;0;304.73693031;0;18;36.713113714
0;21900;65444;80239;"DebtCon";"Sales";5;0;0;402.08681048;0;23;21.989945778
0;21900;91327;139106;"DebtCon";"ProfExe";7;0;0;201.68554815;0;21;30.019555132
0;21900;66859;104878;"DebtCon";"Office";7;0;1;116.5339256;1;18;38.884826945
0;21900;10421;24808;"DebtCon";"Other";7;0;0;61.286698451;2;19;40.016621624
0;21900;61468;87450;"DebtCon";"Office";5;0;0;166.61081662;1;16;38.201210401
0;21900;70152;188365;"DebtCon";"Other";9;0;0;367.54149045;0;17;32.692515336
0;21900;105787;142466;"HomeImp";"ProfExe";8;0;0;145.37717658;0;22;32.333899345
0;22000;36738;100040;"HomeImp";"Other";6;0;0;138.94245756;0;14;30.78315421
0;22000;48041;88433;"DebtCon";"Other";12;0;0;96.336434623;0;10;5.2266736193
1;22000;74200;109800;"DebtCon";"ProfExe";1;1;0;317.53333333;4;42;34.7734055545
1;22000;124000;155000;"DebtCon";"Sales";1;0;7;130.3;1;55;34.7734055545
0;22000;70139;95042;"DebtCon";"Other";2;0;0;97.908582906;2;29;32.524528239
0;22000;53212;85006;"DebtCon";"Other";20;0;0;218.48411292;1;21;32.855701395
0;22100;69697;102155;"HomeImp";"Mgr";13;0;0;164.78494744;0;28;36.278473908
0;22100;84114;97775;"HomeImp";"Other";8;0;0;173.5744163;1;20;34.7734055545
0;22100;60396;101741;"DebtCon";"Office";8;0;0;97.023226329;1;17;35.681521324
1;22100;57000;83000;"DebtCon";"Other";7;0;0;173.5744163;0;0;34.7734055545
0;22100;65444;65192;"HomeImp";"Office";9;0;0;128.1567931;1;4;18.882955601
0;22100;33435;52340;"HomeImp";"Self";4;1;0;134.0000742;1;10;24.023930727
0;22100;45993;67208;"DebtCon";"Other";8;0;1;60.457004767;2;18;34.780920331
0;22200;72293;98997;"DebtCon";"Other";7;2;1;242.21619532;2;13;42.773568409
0;22200;137889;182973;"HomeImp";"Mgr";6;0;0;317.35612488;0;17;44.968713692
0;22300;65022;104766;"DebtCon";"Office";8;0;0;117.16181532;2;18;38.348663005
0;22300;69002;105292;"DebtCon";"Office";8;0;0;96.342139921;2;17;35.755106732
0;22300;24622;51631;"DebtCon";"Other";28;0;0;316.69747461;1;12;30.676434449
0;22300;21571;42590;"DebtCon";"Other";25;0;0;297.67446271;1;13;33.117017357
0;22300;101738;145709;"HomeImp";"Other";7;0;0;173.5744163;1;20;38.719965803
0;22300;93305;143672;"DebtCon";"ProfExe";21;0;0;176.4166175;0;25;40.471092138
0;22300;133995;281186;"HomeImp";"Mgr";2;0;0;181.15398818;0;15;28.899299611
0;22400;103000;132500;"DebtCon";"Mgr";10;2;0;187.73333333;5;18;34.7734055545
0;22400;38669;105881;"HomeImp";"Other";6;0;0;125.24284167;0;14;32.778270828
0;22400;98238;135561;"DebtCon";"ProfExe";7;0;0;194.28209915;0;20;29.37360717
0;22400;130184;164189;"DebtCon";"ProfExe";6;0;0;173.64133881;0;39;19.640667266
0;22400;80226;111307;"DebtCon";"Other";7;0;0;186.6311118;1;24;38.936175687
0;22400;89985;121601;"HomeImp";"Mgr";11;0;0;111.98242007;2;24;30.991174103
1;22400;25585;54049;"DebtCon";"ProfExe";20;0;0;251.35800302;0;19;25.202706374
0;22400;91402;100845;"DebtCon";"ProfExe";2;1;0;132.21662181;0;20;35.682471229
0;22400;71784;101695;"DebtCon";"Other";7;2;1;239.90330404;2;14;42.816367563
0;22500;52000;87250;"DebtCon";"Other";7;0;0;232.33333333;1;20;34.7734055545
0;22500;65444;42800;"DebtCon";"Other";7;0;0;89.3;1;13;34.7734055545
0;22500;57762;95790;"DebtCon";"Office";3;0;0;151.71506582;1;21;34.863596079
0;22500;48405;86989;"DebtCon";"Other";14;0;0;94.928088498;1;9;4.029951372
0;22500;40884;76895;"DebtCon";"ProfExe";8;0;0;270.26019668;0;18;39.954572785
0;22500;73567;88157;"DebtCon";"Other";2;0;0;111.4005357;1;30;33.519228144
0;22500;87361;140632;"DebtCon";"ProfExe";24;0;0;146.29617189;0;25;39.876769931
0;22500;75010;114769;"DebtCon";"Mgr";9;0;1;294.29716609;1;28;30.611051161
0;22500;136086;180804;"DebtCon";"Mgr";26;0;4;329.40723708;1;27;33.031415536
0;22600;59050;99152;"DebtCon";"ProfExe";0;0;0;195.08386181;0;26;33.404212205
0;22600;96485;120470;"HomeImp";"Mgr";9;0;0;112.84033563;2;24;31.865916827
0;22600;65444;55376;"DebtCon";"Other";7;0;1;316.09687448;0;18;38.135866892
0;22600;233000;260000;"HomeImp";"Self";6;1;0;244.53333333;3;51;34.7734055545
1;22600;155056;187000;"DebtCon";"Mgr";0.1;0;0;253.6;0;27;34.7734055545
1;22600;78975;103374;"DebtCon";"Mgr";11;0;0;259.31975498;1;14;27.744055511
0;22600;109808;139133;"DebtCon";"Mgr";9;1;0;195.45882578;4;18;40.206106424
0;22600;41920;70383;"DebtCon";"Office";5;0;0;178.78664033;1;26;36.098694125
0;22600;239115;264462;"HomeImp";"Self";5;0;0;244.17973039;2;50;36.700870555
0;22600;65444;55419;"DebtCon";"Other";7;0;0;299.95579613;0;18;39.095195695
0;22700;75354;106186;"DebtCon";"Other";7;0;0;175.33937624;1;24;38.256593617
0;22700;35261;54701;"HomeImp";"Self";3;0;0;134.10826197;1;11;24.52482499
0;22700;93542;99198;"HomeImp";"Other";6;0;0;173.5744163;1;20;30.080343444
0;22700;128020;164199;"DebtCon";"ProfExe";7;0;0;175.88480789;0;37;21.232357898
0;22700;46929;71169;"DebtCon";"Other";6;0;0;57.880815934;2;19;35.552088146
0;22800;96495;122362;"HomeImp";"Mgr";8;0;0;120.9792917;2;24;29.809835155
0;22800;62754;101781;"HomeImp";"ProfExe";19;0;0;628.98194793;0;24;20.200302232
0;22900;70497;103855;"HomeImp";"Mgr";13;0;0;149.98961042;0;27;33.76898573
0;22900;41279;59993;"DebtCon";"Other";0;0;0;111.23759721;0;17;20.929729402
0;22900;64350;93126;"DebtCon";"Office";6;0;0;181.82604634;1;16;39.391352107
0;22900;59702;97591;"HomeImp";"ProfExe";16;0;0;627.66207954;0;24;22.118852085
0;22900;136032;180899;"DebtCon";"ProfExe";21;0;0;240.34747113;0;24;41.596747473
0;22900;65017;88066;"DebtCon";"Other";3;0;0;93.552927533;1;29;32.011079376
0;22900;50876;74270;"DebtCon";"Other";5;0;0;72.004509982;1;19;34.957029896
0;23000;65444;150364;"DebtCon";"Other";7;0;0;173.5744163;1;20;17.125660427
0;23000;62893;90989;"DebtCon";"Office";4;0;0;179.84686269;1;16;38.630946734
0;23000;76213;184360;"DebtCon";"Other";12;0;0;379.34995485;0;16;32.040366079
0;23000;131200;163390;"DebtCon";"Other";7;1;0;215.06666667;1;20;34.7734055545
1;23000;56000;92000;"DebtCon";"Other";8;1;4;69.133333333;2;27;34.7734055545
0;23000;48003;64720;"DebtCon";"Office";4;0;0;160.6060458;1;26;33.629923296
0;23000;65444;49906;"DebtCon";"Other";7;0;0;96.756969054;1;13;27.441242408
0;23000;71902;101750;"HomeImp";"Other";5;0;0;214.38925238;0;13;29.045964061
0;23100;71680;101492;"DebtCon";"Mgr";1;0;0;230.36161621;5;24;39.872708847
0;23200;184526;237546;"DebtCon";"ProfExe";2;0;0;291.6334148;0;26;39.483913745
0;23200;96345;135081;"DebtCon";"ProfExe";7;0;0;217.48054226;0;20;26.799930011
0;23200;96043;140090;"DebtCon";"ProfExe";21;0;0;162.64043049;0;24;39.205100427
0;23300;143821;177028;"HomeImp";"Mgr";8;0;0;320.92343613;0;16;44.752958859
0;23300;61496;102823;"HomeImp";"ProfExe";18;0;0;649.74710438;1;24;20.872560266
1;23300;103783;132612;"DebtCon";"Sales";1;0;0;120.34796658;0;19;203.31214869
0;23300;88825;104609;"HomeImp";"Other";8;0;0;173.5744163;1;20;28.013238842
0;23400;91165;99564;"HomeImp";"Other";8;0;0;173.5744163;1;20;28.978621413
0;23400;48549;68957;"DebtCon";"Office";6;0;0;172.81072664;1;27;34.456762198
0;23400;45766;66192;"DebtCon";"Other";26;0;0;284.78157228;2;32;35.936794804
0;23500;90246;119320;"DebtCon";"Other";22;0;0;239.25964489;1;26;41.336696482
0;23500;68049;93394;"DebtCon";"Mgr";6;0;0;191.1124423;2;18;32.13282224
1;23500;54816;87000;"DebtCon";"Other";3.5;0;1;223.2;0;17;34.7734055545
1;23500;65444;143168;"DebtCon";"Office";10;0;0;173.5744163;1;20;35.733567331
0;23500;65444;59600;"DebtCon";"Other";26;0;0;127.8;0;9;34.7734055545
0;23500;37858;60890;"DebtCon";"Other";2;0;0;110.05727377;0;17;19.268439553
0;23500;62742;111921;"DebtCon";"ProfExe";15;0;3;282.97601589;0;36;27.148205463
0;23500;94109;97194;"DebtCon";"ProfExe";1;1;0;116.81864817;0;20;35.866116431
0;23500;147696;118200;"DebtCon";"ProfExe";4;0;0;103.67278586;2;34;30.361711413
0;23500;62441;97293;"DebtCon";"Office";1;0;0;152.83275416;0;21;34.531259989
1;23500;65444;116983;"HomeImp";"Other";7;0;1;143.4146448;0;10;35.060319852
0;23600;70769;183593;"DebtCon";"Other";11;0;0;367.09848754;1;17;33.789192331
0;23600;136607;172414;"DebtCon";"Other";6;0;0;226.04029456;0;20;36.976930394
0;23600;36438;80176;"DebtCon";"ProfExe";10;0;0;289.70153888;0;19;39.929954554
0;23600;57327;105411;"DebtCon";"ProfExe";14;0;3;276.18236267;0;35;29.283032502
0;23600;140284;182591;"DebtCon";"ProfExe";21;0;0;224.94134673;0;24;41.871755799
0;23700;144373;180927;"DebtCon";"ProfExe";5;0;0;175.81537537;5;43;40.315790028
0;23700;46910;75136;"DebtCon";"Other";10;0;0;119.23120438;1;19;43.829588004
0;23700;93734;98099;"HomeImp";"Other";8;0;0;173.5744163;1;20;30.020087994
0;23700;62949;99295;"HomeImp";"Office";15;0;0;145.35528027;0;14;36.032760292
0;23700;18825;55549;"DebtCon";"Other";26;0;1;203.8609299;0;25;26.629077387
0;23800;188250;233800;"DebtCon";"ProfExe";2;0;0;307.57275263;1;27;36.690724403
1;23800;55753;87971;"HomeImp";"Other";1;0;0;56.667099395;0;13;64.775727757
1;23800;9124;41900;"DebtCon";"Other";28;0;2;120.73333333;1;16;34.7734055545
0;23800;101536;147601;"HomeImp";"ProfExe";10;0;0;161.25574183;1;23;32.719421241
0;23800;44372;67279;"DebtCon";"Other";6;0;0;75.813971337;2;19;36.529569478
0;23900;80406;108122;"DebtCon";"Other";17;0;0;211.92327535;0;13;41.494839796
0;23900;87884;116559;"DebtCon";"Mgr";23;0;0;314.39449343;0;42;37.98813172
0;24000;43427;68308;"DebtCon";"Other";25;0;0;302.77226199;2;31;34.871855162
0;24000;96072;122441;"HomeImp";"Mgr";10;0;0;127.741782;1;24;33.608037305
1;24000;19500;38000;"DebtCon";"Other";7;0;1;198.9;1;17;34.7734055545
0;24000;59300;88000;"DebtCon";"Other";16;0;0;97.933333333;1;17;34.7734055545
0;24000;17575;50375;"DebtCon";"Other";23;0;0;135.76405083;0;11;22.981005101
0;24100;57041;92081;"DebtCon";"Other";7;0;0;230.05972968;0;19;35.896708642
0;24100;77435;113000;"DebtCon";"ProfExe";10;0;1;124.76666667;0;19;34.7734055545
0;24100;184697;238729;"DebtCon";"ProfExe";2;0;0;317.69255678;0;26;37.782036284
0;24100;61811;97086;"DebtCon";"Other";6;0;0;222.62659082;1;19;34.68253701
0;24100;80005;102098;"DebtCon";"Other";18;1;0;196.25310409;1;12;39.758932499
0;24200;92572;121310;"HomeImp";"Mgr";9;0;0;117.04550066;1;24;30.482780029
1;24200;37500;89000;"DebtCon";"ProfExe";4;0;0;123.8;0;14;34.7734055545
0;24200;68477;91598;"DebtCon";"Other";16;0;0;88.665201262;0;17;32.523092223
0;24200;63229;89394;"DebtCon";"Other";15;0;0;84.668791549;0;16;35.604886706
0;24300;93520;137241;"DebtCon";"ProfExe";7;0;0;199.76356315;0;20;27.471559692
0;24300;110442;138581;"DebtCon";"Mgr";9;2;0;175.15368945;4;17;40.348885329
0;24300;236390;262210;"HomeImp";"Self";6;0;0;243.07790007;2;50;36.906664969
0;24300;55579;98320;"DebtCon";"ProfExe";1;0;0;187.02181081;0;26;33.473373585
0;24400;119111;154860;"DebtCon";"Mgr";3;0;0;296.93039006;0;25;38.493132607
0;24400;147073;182069;"DebtCon";"Other";2;0;0;173.71494662;0;35;37.81236793
0;24400;26366;54775;"DebtCon";"Other";13;0;0;101.63623493;2;24;29.095881268
0;24400;93411;140031;"HomeImp";"ProfExe";6;0;0;177.51124938;0;32;31.027335916
0;24400;91316;147837;"DebtCon";"ProfExe";23;0;0;170.05674853;0;24;42.668454647
0;24400;80065;118423;"DebtCon";"ProfExe";8;0;1;126.54274617;0;18;26.273908099
0;24400;61260;103842;"DebtCon";"ProfExe";1;0;0;179.5402847;0;26;33.590455142
0;24500;33537;57048;"DebtCon";"Other";14;0;0;99.376132515;1;24;28.495004812
0;24500;134188;171658;"DebtCon";"Other";5;1;0;219.16757792;0;20;34.986140572
1;24500;95736;134000;"HomeImp";"Mgr";1.5;0;1;122.5;2;20;34.7734055545
0;24500;52000;84915;"DebtCon";"Office";0.4;0;1;93.166666667;0;23;34.7734055545
0;24500;216787;281351;"HomeImp";"ProfExe";5;0;4;473.81398606;1;55;31.201174854
0;24600;135278;164559;"DebtCon";"Other";5;1;0;225.36684849;0;20;34.079157691
1;24700;79347;108238;"DebtCon";"Other";0;1;0;45.62588779;6;49;46.996034289
0;24700;44306;74197;"DebtCon";"Other";5;0;0;73.715250636;1;18;35.441570262
0;24700;77022;112172;"DebtCon";"Mgr";9;0;1;306.87107786;2;28;30.120041947
0;24800;144410;211936;"HomeImp";"ProfExe";3;0;0;195.07035954;1;28;38.926156879
1;24800;37200;67000;"DebtCon";"Other";10;1;8;242.46666667;4;23;34.7734055545
0;24900;60778;94374;"DebtCon";"Other";5;0;0;232.1188078;1;20;34.92549001
0;25000;65444;60685;"DebtCon";"Other";7;0;0;311.93588947;0;19;39.421713903
0;25000;95651;148280;"DebtCon";"ProfExe";21;1;0;154.5654328;0;24;42.695331274
0;25000;109000;175000;"DebtCon";"Sales";17;0;0;298.33333333;1;31;34.7734055545
0;25000;94000;125000;"DebtCon";"Office";11;0;1;151.13333333;0;29;34.7734055545
0;25000;145000;185000;"HomeImp";"Self";2;0;0;176.5;1;17;34.7734055545
0;25000;71700;122500;"DebtCon";"Office";0;0;0;303.4;1;24;34.7734055545
0;25000;127491;178453;"DebtCon";"Mgr";1;0;0;120.4;1;39;34.7734055545
1;25000;110048;89000;"DebtCon";"Other";1;0;1;126.4;2;24;34.7734055545
1;25000;184000;232760;"DebtCon";"Other";4;0;4;230.1;2;44;34.7734055545
1;25000;82000;128325;"DebtCon";"Mgr";7;0;1;10.133333333;1;41;34.7734055545
1;25000;175225;211000;"DebtCon";"ProfExe";13;1;2;148.13333333;4;53;34.7734055545
1;25000;191600;231000;"DebtCon";"Other";7;0;3;106.8;1;27;34.7734055545
1;25000;59841;108620;"DebtCon";"Self";20;0;0;101.46666667;0;4;34.7734055545
1;25000;122000;151200;"DebtCon";"Office";1;1;6;262.33333333;3;30;34.7734055545
1;25000;104000;188500;"DebtCon";"Other";0.7;0;11;194.8;1;14;34.7734055545
0;25100;147622;187441;"HomeImp";"Self";3;0;0;170.48072082;0;16;41.52143161
0;25100;65633;100776;"DebtCon";"Other";15;0;1;141.93813032;0;29;40.62020969
0;25100;26889;47061;"DebtCon";"Other";28;0;0;318.90133251;1;13;31.32456596
0;25100;26211;42517;"DebtCon";"Other";28;0;0;313.33622787;1;12;31.295069566
0;25100;66938;92544;"DebtCon";"ProfExe";8;1;1;135.66507023;4;26;34.565876305
0;25100;143881;243809;"HomeImp";"ProfExe";27;0;0;353.99083647;1;18;39.87670703
0;25100;73398;115065;"DebtCon";"Other";5;0;0;88.606337474;2;31;42.050244454
0;25100;137489;168216;"DebtCon";"Other";7;1;0;211.20898093;1;20;34.767948845
0;25200;73168;93608;"DebtCon";"Office";9;0;0;151.12147952;0;21;35.590326769
0;25300;137813;214014;"HomeImp";"ProfExe";5;0;0;187.19250991;0;27;38.656846663
0;25300;65444;33975;"HomeImp";"Other";23;0;0;79.163259538;2;14;27.179225539
0;25300;46780;62536;"DebtCon";"Office";18;0;0;189.13668831;0;22;30.746724366
0;25300;62540;101165;"DebtCon";"ProfExe";0;0;0;195.45133124;0;25;35.200864505
1;25400;136322;89000;"DebtCon";"ProfExe";2;0;5;303.73793473;1;27;16.644674498
0;25400;76194;98188;"DebtCon";"Mgr";0;0;0;245.26785331;5;23;42.138106434
1;25400;107343;192642;"DebtCon";"Other";1;0;10;192.6716931;1;14;35.759760239
0;25400;62906;96327;"DebtCon";"Other";17;0;0;110.62012706;1;16;33.760748359
0;25400;69035;108365;"DebtCon";"ProfExe";13;0;0;281.22191088;1;33;39.543341495
1;25500;63967;87239;"DebtCon";"Other";6;0;0;173.5744163;0;0;33.051073753
1;25500;25828;44166;"DebtCon";"Other";7;0;1;187.86251838;1;17;39.427890157
0;25500;65444;121708;"DebtCon";"Mgr";8;1;0;151.96934115;0;27;33.159940628
0;25600;47936;80600;"DebtCon";"Other";23;0;1;290.47827682;0;30;37.734940524
0;25600;241570;264772;"HomeImp";"Self";4;1;0;260.74198887;2;50;37.379974648
0;25600;196689;247025;"DebtCon";"Other";8;0;0;105.42535396;1;25;42.670275302
0;25600;58606;89508;"DebtCon";"Other";8;1;0;140.71275774;2;30;41.669963714
0;25600;240092;263958;"HomeImp";"Self";5;1;0;245.67947059;2;51;38.973539329
1;25600;50910;87358;"DebtCon";"Other";19;2;0;104.40647219;0;27;42.677450653
0;25600;140649;212089;"HomeImp";"ProfExe";4;0;0;187.87142092;0;29;40.033218625
0;25600;139746;210298;"HomeImp";"ProfExe";6;0;0;185.11257638;1;28;38.368890383
0;25700;94295;143788;"DebtCon";"Mgr";23;0;0;220.72951888;0;13;42.358128042
0;25700;31333;56733;"DebtCon";"Other";13;0;0;97.086150555;2;25;30.619786755
0;25700;189995;250814;"DebtCon";"Other";9;0;0;100.80094267;1;25;41.00583277
0;25700;50800;85000;"DebtCon";"Other";23;1;2;184.26666667;1;20;34.7734055545
0;25700;197425;242602;"DebtCon";"Other";8;0;0;102.96034553;2;26;41.277127172
0;25700;43881;69954;"DebtCon";"Other";10;0;0;126.47306563;0;20;40.769061823
0;25800;70804;106892;"DebtCon";"ProfExe";12;0;0;291.07202753;1;33;40.772283258
0;25800;82058;116330;"DebtCon";"ProfExe";11;0;1;128.44716991;0;18;27.98945739
0;25800;65444;51824;"DebtCon";"Other";7;0;0;89.599815077;1;12;28.546478459
1;25900;42105;73249;"DebtCon";"Other";2;0;0;109.21115611;3;22;31.809085921
0;25900;118965;154728;"DebtCon";"ProfExe";8;0;0;101.19760679;3;26;32.598401872
0;25900;152071;185893;"HomeImp";"Self";0;0;0;185.54351198;0;16;40.642278896
0;25900;56784;91401;"DebtCon";"Office";2;0;1;90.16369704;0;23;34.098931734
0;26000;150773;179077;"DebtCon";"Other";1;0;0;186.91446699;0;35;38.707779709
0;26000;107291;137426;"DebtCon";"Mgr";9;2;0;191.57344003;4;18;40.767401412
1;26000;79714;89000;"DebtCon";"ProfExe";1;0;4;125.76666667;0;23;34.7734055545
1;26000;154000;190000;"DebtCon";"Other";0;0;4;171.43333333;3;58;34.7734055545
0;26000;119553;158687;"DebtCon";"Mgr";5;0;0;290.75850449;0;24;36.977518905
0;26000;20119;54563;"DebtCon";"Other";24;0;0;126.98795944;0;11;25.623638507
0;26100;150464;203202;"HomeImp";"Other";10;0;0;248.48194525;1;33;43.112190673
0;26100;65444;120470;"DebtCon";"Mgr";7;0;0;161.2876716;0;27;34.130003661
1;26100;73525;89000;"DebtCon";"Office";3;1;0;106.65229841;0;6;22.508172514
0;26200;77952;113285;"DebtCon";"Other";5;0;0;90.016091544;1;31;39.39066028
0;26200;100931;132627;"DebtCon";"Office";11;0;1;169.03209387;0;28;41.089569186
0;26200;189252;241754;"DebtCon";"Other";9;0;0;97.314887744;2;25;40.312697726
0;26300;147600;184207;"DebtCon";"ProfExe";5;0;0;310.34814574;0;35;38.235086271
0;26300;52394;93307;"DebtCon";"Other";24;0;1;184.65609577;0;19;23.54869835
0;26300;58369;88124;"DebtCon";"Other";7;0;0;234.22154725;1;20;37.158294824
0;26300;52296;91041;"DebtCon";"Other";24;1;2;193.85371322;0;19;24.893781127
0;26300;65444;51055;"DebtCon";"Other";7;0;0;70.253394593;1;14;28.207435743
0;26300;114956;147793;"DebtCon";"Office";3;0;0;296.56015445;2;35;43.807293163
0;26300;65444;45913;"DebtCon";"Other";7;0;0;92.577224078;1;13;27.924000892
0;26300;65444;43472;"DebtCon";"Other";7;0;0;90.080326966;1;12;28.688500322
0;26300;25530;79885;"DebtCon";"Other";7;1;1;105.6387889;2;26;29.928636834
0;26300;189302;249773;"DebtCon";"Other";7;0;0;106.60930741;1;26;42.769386705
0;26400;43781;66030;"DebtCon";"Office";17;0;0;184.3849541;2;21;31.489905776
0;26400;134642;182719;"DebtCon";"Mgr";0;0;0;122.45686327;1;39;32.698800459
0;26400;220432;283978;"HomeImp";"ProfExe";6;0;5;480.35601368;1;56;33.714239099
0;26400;59288;87753;"DebtCon";"Other";8;1;1;145.88249239;3;29;38.972486705
0;26500;145393;187324;"HomeImp";"Self";3;0;0;194.22774484;1;16;40.854864993
0;26500;63345;100332;"DebtCon";"Other";16;0;0;139.51054588;0;30;38.427444569
0;26500;112059;179599;"DebtCon";"Sales";15;0;0;313.2053014;0;30;36.359104168
0;26500;76599;119041;"DebtCon";"Other";4;0;0;97.265658469;1;31;40.12650973
0;26600;94954;131913;"DebtCon";"ProfExe";0;1;0;187.14082357;2;37;35.270113219
0;26600;140561;208775;"HomeImp";"ProfExe";5;0;0;197.52410245;1;27;36.878389116
0;26600;128238;165316;"DebtCon";"Mgr";1;0;0;236.06597186;2;23;36.939319169
0;26600;122501;153280;"DebtCon";"Mgr";2;0;0;289.58172299;0;25;38.129711796
0;26700;40785;75601;"DebtCon";"Mgr";14;1;0;98.240520895;5;15;34.154228193
0;26700;186185;233480;"DebtCon";"ProfExe";0;0;0;290.57883702;1;32;41.741201045
0;26800;133594;173255;"DebtCon";"Other";8;0;0;215.968328;1;19;36.946997493
0;26800;148471;183284;"DebtCon";"ProfExe";4;0;0;323.26238295;0;35;37.272271308
0;26800;124199;166404;"DebtCon";"Mgr";1;0;0;243.94209954;2;23;34.509656884
0;26800;35485;74949;"DebtCon";"Mgr";14;0;0;84.766624812;5;15;36.191458547
1;26800;138216;170052;"DebtCon";"ProfExe";10;0;0;199.73871138;1;29;76.421478047
1;26800;18459;53907;"DebtCon";"Other";0;0;0;200.41702708;0;6;71.512110567
0;26900;74982;126972;"DebtCon";"Office";0;0;0;315.81891124;0;23;38.325989849
0;26900;98324;129210;"DebtCon";"ProfExe";0;1;0;185.20581113;3;38;34.650649126
1;27000;79218;115721;"DebtCon";"Other";9;0;0;280.3437201;0;35;33.227763077
0;27000;50375;70656;"DebtCon";"Other";8;0;0;125.71604137;1;20;43.133844895
0;27000;13718;35684;"DebtCon";"Other";16;2;0;122.29444677;1;18;24.355759583
0;27000;45880;82425;"DebtCon";"Other";21;0;0;212.64422077;0;27;36.997793604
0;27000;65444;38441;"DebtCon";"Other";8;1;0;85.179503348;1;14;23.691176013
0;27000;23160;58074;"DebtCon";"Other";36;0;0;275.84323074;1;24;40.133220412
0;27000;65444;38356;"DebtCon";"Other";8;0;0;87.474223059;1;13;20.927415374
0;27100;140305;237302;"HomeImp";"ProfExe";27;0;0;349.51426763;2;18;37.420847161
0;27100;33649;63214;"DebtCon";"Office";2;0;0;113.03673652;2;6;37.837863874
0;27100;20479;46735;"DebtCon";"Other";24;0;0;103.81628973;0;10;24.258677221
0;27100;118200;159739;"DebtCon";"ProfExe";6;0;1;117.15216054;3;27;34.206008445
0;27200;70730;93752;"DebtCon";"Office";8;0;0;165.91933287;0;20;36.170905486
0;27200;145725;179197;"DebtCon";"Other";1;0;0;183.37628836;0;34;40.287479925
0;27200;97541;126368;"DebtCon";"ProfExe";0;1;0;186.77854794;3;38;34.81068944
0;27200;24070;58216;"DebtCon";"Other";35;0;0;273.34175724;0;24;37.639947331
0;27300;53223;86696;"DebtCon";"Office";0;0;0;96.070687876;0;22;34.517790505
0;27300;37636;73328;"DebtCon";"Mgr";12;0;0;80.792693759;6;16;34.268228014
0;27300;65444;37531;"HomeImp";"Other";22;0;0;82.660269477;2;14;29.609847557
1;27400;113364;146520;"HomeImp";"Office";16;1;1;284.3680179;2;13;34.627659402
0;27400;46575;85263;"DebtCon";"Office";1;0;0;155.64704116;2;19;39.489317202
0;27400;100951;149305;"DebtCon";"Mgr";21;0;0;194.53302791;0;13;41.644172047
0;27400;41370;70528;"DebtCon";"Office";18;0;0;180.20434499;1;21;33.495088701
0;27500;145774;206788;"HomeImp";"ProfExe";4;0;0;191.94101884;0;27;38.001192233
0;27500;132000;179000;"DebtCon";"ProfExe";1;1;0;226.23333333;2;19;34.7734055545
